UGH;0.000776237
NES;0.00077442
LAT;0.00077243
TAL;0.000769993
EDO;0.000769378
TEN;0.000768188
IME;0.000767561
EME;0.000765031
ACK;0.000764364
TES;0.000763019
PLE;0.000761607
OUS;0.000759182
OFF;0.000758236
TTO;0.000751695
CHI;0.000750041
ANI;0.000749881
ORM;0.000748567
NED;0.000745139
ENS;0.000744577
SHA;0.000742499
MOR;0.000740908
ISS;0.000740589
ITE;0.000738615
NGE;0.000737299
TIS;0.000736259
ORA;0.000735437
LLI;0.000733859
EDE;0.000732304
SSE;0.000731655
ADE;0.000730884
RIE;0.000728509
AID;0.000728437
EMO;0.00072766
RAL;0.000727087
SIT;0.000725686
OIN;0.000722653
HTH;0.000716042
TRE;0.000714153
ANY;0.000713721
AKE;0.000712322
ERN;0.000711641
MER;0.000710212
RIC;0.000708401
DIS;0.00070836
ISH;0.000707628
OUG;0.000707613
INI;0.000706529
ONG;0.0007049
NTR;0.000704725
ELI;0.000703869
WIL;0.000702078
LED;0.000701718
SAR;0.000701611
HOW;0.000698232
EDB;0.000693537
ICH;0.000692945
SPE;0.000692348
SEA;0.00069165
LIT;0.000691567
YIN;0.000690647
SAI;0.000690258
NDO;0.000689254
GIN;0.000688655
SHI;0.000687411
ORD;0.000685668
MON;0.000685067
ENA;0.000684959
NEW;0.000684083
POR;0.000681588
SER;0.000680957
IAL;0.000679622
ORI;0.000679495
TTE;0.000677756
MAR;0.000675754
EPR;0.000673948
ACH;0.000672721
HAR;0.000671809
YEA;0.000671074
TRI;0.000670559
CHE;0.000665839
TEA;0.000664141
UNT;0.000664108
OMP;0.000663821
WHO;0.000658601
TAR;0.000653381
OWE;0.000650742
RIT;0.00064604
DED;0.000644192
ORS;0.000643166
DAY;0.000641795
HEE;0.000641113
THR;0.000639908
EIR;0.000639465
OND;0.000638027
MES;0.000637356
EFI;0.000637187
HAD;0.00063654
NER;0.000634445
ELA;0.000633941
LET;0.000633356
LSO;0.000633005
RIS;0.000632727
IRE;0.000625032
ISI;0.000624814
MET;0.000622904
ARS;0.000619937
HIC;0.000619424
CEN;0.000617682
ARI;0.000617297
FIN;0.000616781
TOB;0.000615406
NSI;0.000615082
LAS;0.000615079
OPE;0.000613517
LAR;0.000611889
DES;0.000610916
FTE;0.000610632
NIT;0.000609218
SEN;0.000609048
ANG;0.000608931
SOM;0.000605854
ABO;0.000603816
SIO;0.000603409
TWO;0.000603407
IAN;0.000602759
EIS;0.00060254
TSA;0.000602231
NGI;0.000601655
UNI;0.000600699
SES;0.00059951
REP;0.000599282
RAC;0.000598817
TOP;0.000595219
ABL;0.000594394
ETI;0.000590846
EBE;0.000590569
EHA;0.000587899
NOW;0.000587428
ONI;0.000586856
VES;0.000585379
FIR;0.000584594
ERC;0.000584125
OFA;0.000584049
ACE;0.000583703
SAL;0.000581738
GET;0.000578001
APP;0.000577033
ANE;0.000576722
RSA;0.000575708
NOF;0.000575322
HEH;0.000573068
GRE;0.000572491
WIN;0.000572391
CAR;0.000571215
ETE;0.000571136
MAT;0.000570325
CHO;0.000569501
LAY;0.000569173
SWE;0.000562774
ESP;0.000562303
PRI;0.000561937
TIV;0.000561476
ROF;0.000561378
GRA;0.000560861
LLO;0.000560769
COR;0.000560576
EAC;0.000560358
NIS;0.000560056
DIT;0.000558748
GAN;0.00055756
GTO;0.000556986
ENO;0.000556264
BOU;0.000555743
OBE;0.000555287
ESH;0.000553224
TOS;0.000551667
ERY;0.000551561
RMA;0.000551189
NGO;0.000551067
EWI;0.000550729
ARA;0.000550414
RTO;0.000549296
REL;0.000549097
OMA;0.000547056
ALA;0.000546686
ASI;0.00054452
TST;0.000543333
UTT;0.000542968
IRS;0.000542718
YAN;0.000542657
LLA;0.00054252
SFO;0.000542234
ORK;0.00054135
ETT;0.000540467
LTH;0.000540342
SID;0.000540233
ASO;0.000538705
SWI;0.000538693
ITA;0.000537378
SET;0.0005367
TWA;0.000535971
ERM;0.000535217
EPA;0.000535133
RON;0.000535052
TIT;0.000534933
AFT;0.000534838
DRE;0.000532624
TLE;0.000532139
MIL;0.000531713
DBY;0.000531545
ALE;0.00053111
PEN;0.000528331
BEC;0.000527796
MBE;0.000526413
TOA;0.000526274
HEG;0.000525932
SCH;0.000524495
SIS;0.000523562
RTI;0.000523284
HEO;0.000522932
LOW;0.000521544
LIS;0.000521069
OLL;0.000519681
WAR;0.000519097
ALT;0.000518826
ELO;0.000518712
TRO;0.000517438
CAT;0.000515058
MED;0.000515006
LIC;0.000514574
HIL;0.000513574
ILE;0.000513496
THT;0.000513445
REM;0.000513052
RRE;0.000513039
AYS;0.000512367
OLI;0.000512036
RSO;0.000511417
NSA;0.000509145
OMM;0.000507963
OLD;0.000506764
CRE;0.000501797
ATA;0.000501166
ISE;0.000500493
CIA;0.000496546
POS;0.000495353
GER;0.000495176
SMA;0.000492396
UTI;0.000492144
STS;0.000491594
SEC;0.000491524
SBE;0.000491249
ENI;0.000488217
SRE;0.000487929
LON;0.000487883
ISC;0.000487368
NSE;0.000485385
NOR;0.000484152
BEE;0.000483263
ANO;0.000482848
NCO;0.000482034
FER;0.000481575
ITT;0.000479761
SNO;0.000479128
EPO;0.000478417
EON;0.000478242
EDS;0.00047671
EAM;0.000476571
ESC;0.000476357
FIC;0.000475747
ECH;0.000474523
WAY;0.000474258
VED;0.000474213
IKE;0.000474112
ALO;0.000473536
YOF;0.000472927
ASH;0.000471487
OTE;0.00046985
OOK;0.00046792
ETA;0.000467104
ERF;0.000465316
ONC;0.00046442
EMI;0.000463912
ECI;0.000461457
ATS;0.000461446
ERV;0.000461127
RSI;0.000460367
SST;0.000459738
ILI;0.000459143
EED;0.00045757
ARY;0.00045681
SSO;0.000456481
MTH;0.000455592
VEL;0.000455295
DAT;0.000454206
MEA;0.00045302
ESU;0.000452997
URI;0.000452762
PAN;0.00045223
RCH;0.000450709
UTH;0.000450708
SPO;0.000450076
WOU;0.000450015
FFE;0.000449759
SEL;0.000449634
REI;0.000448674
RGE;0.000448434
RSE;0.000448139
TOM;0.000447689
USI;0.000447189
EGA;0.000444693
SAS;0.000444522
SSA;0.000444003
ATO;0.000442881
ERW;0.000441784
OOD;0.000441367
AMA;0.000440754
SAT;0.000440674
ECE;0.000440559
MPL;0.000440551
TSO;0.000439825
GEN;0.000438611
ARR;0.000437157
DEA;0.000436662
SCA;0.0004362
DOF;0.000435924
UAL;0.000435754
DBE;0.00043492
EWO;0.000434534
NSO;0.000434465
RTE;0.00043436
VIN;0.000433246
ADI;0.000433075
NDW;0.000432934
NDH;0.000432697
EDF;0.000432427
SWH;0.000431515
SEE;0.000430804
TOC;0.000429734
TCH;0.000428672
EWH;0.000426184
EBA;0.000423882
ONL;0.000422776
TEM;0.000422524
DWI;0.000418808
ERR;0.000418237
LEC;0.000417429
LAC;0.00041682
EOP;0.00041662
TEL;0.000415679
AMI;0.000414201
EHE;0.000413956
DFO;0.000413669
IEN;0.00041359
UCH;0.000413043
NDC;0.000413033
ELY;0.000412613
DST;0.000411941
ICI;0.000411757
EDW;0.000408113
AUS;0.000407081
NFO;0.000406659
NTT;0.000406632
NNE;0.000406066
EWE;0.000405604
SUR;0.000405413
EXP;0.00040522
BET;0.000404029
KET;0.000403385
INF;0.000403128
ETR;0.000402797
YTO;0.000402432
RDE;0.00040214
RCE;0.000400511
OMT;0.000400427
EVI;0.000400001
VET;0.000399872
PEC;0.000399
RAI;0.000398885
ARL;0.000397591
YST;0.000397414
SOU;0.000397319
HIM;0.000397123
REF;0.000395583
LIK;0.000394093
GES;0.000394046
CTO;0.00039401
URN;0.000393336
FOU;0.000392958
LLS;0.000392617
RNE;0.000392299
WHA;0.00039178
TOW;0.000391692
NDR;0.000391487
DAS;0.000390412
SSU;0.000390387
SPR;0.000389709
OPL;0.000389649
RAD;0.000387833
ESW;0.000387346
ONF;0.000386804
COL;0.000386801
OMI;0.000386733
DUC;0.000385518
MOS;0.000385193
ARK;0.000385016
TAI;0.000384762
ICK;0.000384516
HOS;0.00038307
ULT;0.000383006
EMB;0.000382488
IGN;0.000381644
HOO;0.000380984
TOO;0.000380402
NEA;0.000380168
ITW;0.000378309
PPE;0.000377869
FFI;0.000377182
ULA;0.000376964
NAM;0.000376612
MIS;0.000375627
CED;0.000375187
LOS;0.000374917
GAM;0.000374871
NAS;0.000374753
REG;0.000373815
LIE;0.000373114
OLO;0.00037304
TWE;0.000371367
ANN;0.000371176
TOD;0.000370088
AIL;0.000369726
OTA;0.00036965
ISO;0.000369582
AYE;0.000369163
TCO;0.00036881
GRO;0.000368671
CAM;0.000368341
EFE;0.000368061
ONW;0.00036658
BEA;0.00036632
NGL;0.000366234
WEE;0.00036548
EDU;0.000363533
REW;0.000362397
AGA;0.000361916
TIL;0.00036162
ODE;0.00036105
ORY;0.000360727
ERB;0.000360621
BAC;0.00036049
LEN;0.000359464
NLY;0.000359461
IMP;0.000359347
ARO;0.000358613
EHI;0.000358133
AMP;0.000358046
MPA;0.000357966
SPA;0.000357512
IVI;0.000357193
ICT;0.000356325
STT;0.000355745
NET;0.000355224
RTA;0.000354572
HRE;0.000354243
ERH;0.000353915
EET;0.000352362
ROW;0.000351538
SOR;0.000351171
EPE;0.000349604
TIE;0.000348551
NCH;0.000348476
TRU;0.00034847
MAL;0.000348137
CTE;0.000348114
NDM;0.000347246
ATC;0.000346865
FAC;0.000346282
TWI;0.000346172
ORC;0.000345919
DCO;0.000345518
NDP;0.000345058
FRE;0.000345055
OFS;0.000344515
ARG;0.000344507
IMA;0.000344223
DEC;0.000344116
ENG;0.000343956
RIA;0.000343838
OWI;0.000343221
EIT;0.00034315
POL;0.0003416
KED;0.000341137
INN;0.0003409
BLI;0.000340464
DOW;0.000340154
ETW;0.000340033
CLU;0.00034002
HOL;0.00033984
AIR;0.00033983
RRI;0.00033968
RIG;0.000339619
SLA;0.0003396
ROP;0.000339412
OFI;0.000337496
TOH;0.000337415
NON;0.000337082
OOL;0.000336836
ISP;0.00033655
MAK;0.000336088
REV;0.000336036
EQU;0.000335955
LYT;0.000335916
JUS;0.000335259
LYA;0.000335087
OLE;0.000335069
CIT;0.000334791
PEA;0.000334511
VEA;0.000334187
KNO;0.000333991
OCA;0.000333867
TAK;0.000333782
ACC;0.000333513
CER;0.000333092
ADA;0.000333019
SUP;0.000332854
NGW;0.000332846
PEO;0.000332786
DSO;0.000332101
RDI;0.000331989
TOU;0.000331571
CAU;0.000331387
ROV;0.000331017
TFO;0.000330242
STU;0.000329785
PIN;0.000329249
TLY;0.000328096
IED;0.000326978
UES;0.000326956
TSI;0.000326932
AWA;0.000326137
LER;0.000326025
WEL;0.000325577
EPL;0.000324351
HOR;0.000324332
ERP;0.000324153
HRO;0.000323642
UTE;0.000323155
OSS;0.000323131
TBE;0.000323054
TYO;0.000322351
TOG;0.000322172
HEU;0.000321671
BYT;0.000321216
NGF;0.000321199
NGH;0.000320653
HAL;0.00031962
BAN;0.000319208
ISM;0.000319132
ROL;0.000318689
ATU;0.000318427
SAM;0.000317723
HOM;0.000317487
DHI;0.000317477
ILD;0.000316572
GAI;0.000316526
RDS;0.000316087
EDH;0.000316073
INO;0.000315774
EGO;0.000314632
EGI;0.000314331
LLT;0.00031408
ARC;0.000314011
RAM;0.000312793
OTO;0.000312013
CLE;0.000311627
DHE;0.00031131
ACO;0.0003104
ORL;0.000309945
CAS;0.000309709
RIV;0.000309674
OFC;0.000309475
ORN;0.000309238
RNA;0.000308949
URS;0.000308769
AVI;0.000308681
NAR;0.000306122
UBL;0.000305543
TTI;0.000304995
MEM;0.000303975
AMO;0.000303876
RME;0.000303652
QUI;0.00030346
QUE;0.000303036
NEE;0.000302992
NDF;0.00030274
INH;0.00030212
INK;0.000302111
EHO;0.00030197
NCL;0.000301327
OCK;0.000300874
VIC;0.000300684
RTS;0.00030066
ETS;0.000300317
LEG;0.000299701
CLA;0.000299545
TSE;0.000299192
EOR;0.000298877
NCI;0.000298797
SLI;0.000298661
ERG;0.000298365
DID;0.000297902
RCO;0.000297726
BAS;0.000297036
LOC;0.000296617
EBU;0.000296585
HIG;0.000296422
ASP;0.000295794
EXT;0.000295761
EGR;0.000295681
DIA;0.000295582
TAB;0.00029527
BRI;0.000294368
CEI;0.000294066
RAS;0.000293907
DAL;0.000293374
ALC;0.000293108
RUN;0.000292986
PPO;0.000292811
OFH;0.000292789
CKE;0.000292717
ATW;0.000292708
CEA;0.000292308
OTT;0.000292157
BAL;0.000291871
NSH;0.000291807
MAI;0.000291785
DAR;0.000291693
ASB;0.000291683
RFO;0.000291557
VIS;0.000291537
OWA;0.000291167
UDE;0.000291132
RSH;0.000290769
IFI;0.000290671
LOO;0.000289592
HIT;0.000289336
UAR;0.000289044
CET;0.00028893
OVI;0.000287934
NDB;0.000287738
TOL;0.000287666
UTO;0.000287496
LEM;0.00028703
BRO;0.000286896
VID;0.000286848
RIO;0.000286618
UCT;0.000286199
TRY;0.000285896
EFR;0.000285401
SDE;0.000285157
DHA;0.000284633
BEL;0.000284564
BIL;0.00028454
TAS;0.000283648
SUC;0.000283609
EBO;0.00028339
ORO;0.000283126
SEV;0.000282889
MIT;0.000282626
YCO;0.000281987
NWH;0.000281307
NEO;0.000281222
RVI;0.000281151
DEV;0.000280996
EUN;0.000280618
WAN;0.000280563
SIG;0.000280521
THS;0.000280407
ASC;0.000280381
DSA;0.00027969
TAC;0.000279384
EMP;0.00027861
ANK;0.000278551
RKE;0.000278396
NHE;0.000277949
NME;0.000277603
NRE;0.000277515
ROS;0.000277385
NGC;0.000277374
MAY;0.000277077
UNC;0.000277053
NIC;0.000275856
NNI;0.000275674
URA;0.00027565
FUL;0.000275559
OCO;0.00027518
OSI;0.000275056
DEF;0.000274471
NGR;0.00027435
TEC;0.000274162
SAY;0.00027307
NBE;0.000272893
YRE;0.000272163
NTL;0.000271105
DGE;0.000270985
SAC;0.000270769
SFR;0.000270647
TSH;0.000270425
ISN;0.000270405
LDI;0.000270157
ARM;0.000270111
CUR;0.000270003
EAG;0.00026973
NDL;0.000269618
ELD;0.00026932
SMO;0.00026931
ORG;0.000269213
LLB;0.000268203
DEL;0.000267292
POI;0.00026727
IAT;0.000266344
URT;0.000266343
KER;0.000266333
SOL;0.000265629
TMA;0.000265602
MUS;0.000265545
BEI;0.000264205
QUA;0.000264074
LYS;0.000263904
DWA;0.000263446
NMA;0.000263083
HIP;0.000262291
ROD;0.000261551
EFA;0.000261532
INV;0.000261413
ISL;0.000260864
PON;0.000260787
YON;0.000259794
PAS;0.000259778
LIA;0.000259768
REO;0.000259595
LIF;0.000258939
TIA;0.000257698
CRI;0.00025764
NSU;0.000257615
RLY;0.000257614
LBE;0.000257534
OHA;0.000257482
NDD;0.000257185
HAM;0.000256207
EPT;0.00025607
EBR;0.000255712
BES;0.000255394
NGP;0.000254516
YHA;0.000254228
TME;0.000254013
LEF;0.000253941
ADD;0.000253932
OFM;0.000253786
MAD;0.000253736
DMA;0.000253588
DUR;0.000253296
MME;0.000253252
MAS;0.000253213
IZE;0.000252988
ICS;0.000252952
YBE;0.000252633
DNO;0.000252586
EGE;0.000252417
GAT;0.000252292
DDE;0.000252173
CUL;0.000251887
UTA;0.000251061
MEO;0.000250765
LCO;0.000250383
VAL;0.000250035
ATR;0.000249945
ECU;0.000249443
GED;0.000249116
NDU;0.000249016
YAR;0.000248945
DET;0.000248943
ISF;0.000248926
OFP;0.000248672
SPI;0.000248443
ROT;0.000247425
ROB;0.000247164
PED;0.000246739
LDE;0.000246377
OTI;0.000246371
EEK;0.00024625
DEM;0.000246246
BEF;0.000246175
MOV;0.000245709
ELS;0.000244767
IOU;0.000244392
SWA;0.000244243
ERL;0.000244182
IMI;0.000244
FAM;0.000243912
NEX;0.000243657
LOF;0.000243618
FAN;0.00024285
OES;0.000242598
SCR;0.000242457
ISW;0.000242304
ULL;0.000242266
ERD;0.000242241
INM;0.000241281
SOC;0.000241133
RNI;0.000240931
EEL;0.000240769
APA;0.00023963
MIC;0.000239318
DEP;0.000239101
RDA;0.000238986
PIT;0.000238809
OGR;0.000238706
SUN;0.000238344
ESF;0.000237904
IDA;0.000237534
GAR;0.000237426
CKS;0.000237172
RAG;0.000236822
GEO;0.000236463
GOO;0.000236456
LUD;0.000236452
NHI;0.000236421
IFE;0.000236403
BRA;0.000236386
DDI;0.000235787
PAT;0.000235613
CEO;0.000235421
NGB;0.000235225
KES;0.000235061
YER;0.000234893
NWA;0.000234883
DRA;0.000234624
LYI;0.000234608
ODU;0.000234585
PUB;0.000234307
INU;0.000234179
ORR;0.000234034
AYA;0.000233139
LOR;0.000232905
TTL;0.000232775
HON;0.000232495
SAB;0.000232239
NHA;0.000232216
LDB;0.000231936
LIV;0.000231899
EDR;0.000231759
SEO;0.000231677
OAD;0.000231586
RMO;0.000231582
DLE;0.00023136
ECR;0.000231119
UDI;0.000230955
GON;0.000230708
ALF;0.000230623
DIE;0.000230571
RWA;0.000230523
LST;0.000230303
LIG;0.000230066
RID;0.000230046
RMI;0.000229989
OFE;0.000229962
URC;0.000229941
SIC;0.000229662
APE;0.000229634
AYI;0.000229187
BOT;0.000229028
EYE;0.000228937
FRI;0.000228769
ILA;0.000228596
RYO;0.000228351
ADO;0.000228123
ALM;0.000227815
SAG;0.000227268
NWI;0.000227044
WED;0.000226708
NNO;0.000226447
ABI;0.000226387
RVE;0.000225311
EES;0.000225202
AKI;0.000224885
FIE;0.000224142
BOR;0.00022409
DOU;0.000223856
EEP;0.000223848
DIF;0.00022361
TET;0.000223127
ORP;0.000222597
ITO;0.000222459
AYT;0.000222426
ONH;0.000222348
OBA;0.000222229
TUD;0.000222199
VIE;0.000221974
NYO;0.000221944
SBU;0.000221666
DIC;0.000221435
DRI;0.000221029
OFO;0.000220901
OAN;0.000220573
RYA;0.000220278
RUS;0.000220149
XPE;0.000220129
NCA;0.000220047
NVE;0.000220035
ILY;0.000219993
HOT;0.000219949
NAG;0.000219778
UTS;0.000219521
LRE;0.000219146
RAP;0.000219064
ECL;0.000218922
DSE;0.000218877
OUP;0.000218751
LEO;0.000218616
UPP;0.000218283
ROA;0.000218224
NAD;0.000218114
BUS;0.00021803
NTW;0.000217837
ALP;0.00021775
URR;0.000217548
YFO;0.000217096
OMO;0.000216965
ONM;0.000216863
NTU;0.000216625
OWS;0.000216606
IFF;0.000216224
RSW;0.000215935
ASW;0.000215917
ASN;0.000215707
HAP;0.000215697
CCE;0.000215611
CRO;0.00021525
IER;0.000215217
CCO;0.00021488
CAP;0.000214734
LEV;0.000214678
TSW;0.000214322
KEN;0.000214145
OKE;0.000213968
OWT;0.000213775
ASM;0.000213684
NGM;0.000212777
CTS;0.000212584
NOU;0.000212515
PUT;0.000212311
REB;0.000212306
TTA;0.000212272
EDM;0.000212268
LIO;0.000211872
NEY;0.000211442
ONB;0.000211213
SFI;0.000211158
TAG;0.000210549
EEM;0.000210514
UMB;0.000210328
CRA;0.000209981
ANU;0.000209965
SWO;0.000209641
WEV;0.000209194
EIG;0.000209183
SSH;0.000209138
EUS;0.000209019
EYO;0.000208984
SIM;0.000208843
GLE;0.00020849
ROC;0.000208368
CIE;0.000208062
LOG;0.000207739
REH;0.000207664
WTH;0.000207664
SLO;0.000207484
EER;0.000207245
IFT;0.000207208
HEV;0.00020716
FIT;0.000207098
TUA;0.000207015
EPU;0.000206647
GOV;0.000206535
GOT;0.000206285
CIN;0.000206236
INW;0.000206171
INP;0.000206064
WES;0.000205996
AGO;0.000205486
AMS;0.000205294
SAP;0.000205273
ITU;0.000204606
OAC;0.000204499
OPP;0.000204366
ETU;0.000204254
WAT;0.000204207
SUS;0.000204202
LAI;0.000203946
ARN;0.000203775
EEA;0.000203712
ITC;0.000203632
ISR;0.000203414
TCA;0.00020341
RLD;0.000203344
ALR;0.000202944
ASK;0.000202648
CTU;0.000202201
LTO;0.000202183
OGE;0.000202034
OOT;0.000202019
EAP;0.000201676
PTI;0.00020132
EDP;0.000201302
FEA;0.000201084
FIL;0.000201027
TWH;0.000200793
NGU;0.000200741
EMS;0.000200164
VEB;0.000200115
UIL;0.00020007
MOT;0.000199794
ROO;0.000199757
RPR;0.000199716
RLI;0.000199623
MPO;0.000199204
ISB;0.000199002
ELF;0.000198919
DFR;0.000198906
SEI;0.000198845
OON;0.000198832
SLE;0.000198808
MOU;0.000198559
NEV;0.000198528
NEC;0.000198379
CLO;0.000198359
IEL;0.000198315
LOT;0.000198294
USA;0.000198118
APR;0.00019736
EDC;0.000197249
RER;0.000197107
LEI;0.000197102
FRA;0.000197061
WEA;0.000196872
NEN;0.000196828
ALW;0.000196811
ESB;0.000196605
BAR;0.000196582
EYA;0.000196349
NEI;0.000195917
NSW;0.000195713
ELP;0.000195524
OLA;0.00019526
EAK;0.000194982
FEN;0.00019489
ESN;0.000194879
RYT;0.000194868
ORH;0.000194263
ANB;0.00019411
LSA;0.00019382
FAR;0.000193356
GIV;0.000193349
PIC;0.000193129
CEP;0.000193065
TOE;0.000192804
DPR;0.00019245
RIM;0.000192448
EAB;0.00019243
PAC;0.000192285
LTI;0.000191112
HOF;0.000190835
ASU;0.000190622
SAF;0.000190597
EWS;0.000190524
STW;0.000190161
EEX;0.000190128
ATM;0.000190072
MPE;0.000189502
TBA;0.000189108
TEE;0.000189014
INB;0.00018899
EAV;0.000188959
DWH;0.000188686
NOM;0.000188087
MUN;0.000188015
ENH;0.000187833
RRO;0.000187416
PET;0.000187347
NSP;0.000187296
MTO;0.000187281
AGR;0.000187268
LEW;0.000187163
RHA;0.000187147
LVE;0.000187031
ALB;0.000186478
ODO;0.000186449
TUN;0.000185558
LWA;0.000185505
GUE;0.0001855
DCA;0.000185074
RAR;0.000185065
RWH;0.000184943
PAI;0.000184805
HOP;0.000184761
ROG;0.000184756
NFR;0.000184666
FAL;0.000184483
ONN;0.000184443
INL;0.000183856
SEP;0.000183829
BAT;0.000183653
SMI;0.000183625
VEM;0.000183247
CUS;0.000182948
EPI;0.000182736
WAL;0.000182702
DSH;0.000182522
LAB;0.000182516
THC;0.000182419
APO;0.000182304
AAN;0.000182033
ODI;0.000182031
FOL;0.000181987
GOF;0.000181818
SQU;0.000181344
SFA;0.000181125
BUR;0.000180941
NAC;0.000180633
RGA;0.000180418
VIL;0.000179831
NGD;0.000179754
OCI;0.000179611
HIR;0.000179567
RHE;0.000179528
USS;0.000179424
EFU;0.000179421
YWI;0.000179386
ESM;0.000179306
YWA;0.00017921
NPR;0.000179147
UME;0.000178951
ODA;0.000178792
OSA;0.000178168
DRO;0.000177855
GHE;0.00017773
GHI;0.000177532
OPR;0.000177503
VAN;0.000177373
LDS;0.000177357
KAN;0.000177213
BEG;0.000177026
RPO;0.000176899
ORW;0.000176781
ISD;0.000176677
DMI;0.000176641
GOI;0.00017647
FUN;0.000176278
OAR;0.000176177
OFR;0.000175972
ONP;0.000175713
RIB;0.000175622
IDI;0.000175602
RWI;0.000175592
LOP;0.000175335
HTO;0.000175258
EDD;0.000175232
STP;0.000174932
MAG;0.000174801
SNE;0.000174785
SEM;0.000174731
